# DH21 astrodust enthalpy table
# Stage 2 (silicate + carbonaceous, volume-weighted)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  7.68154433E+01   1.1220E-03   8.10706755E-13
  7.68154433E+01   1.1880E-03   9.63419107E-13
  7.68154433E+01   1.2590E-03   1.14776618E-12
  7.68154433E+01   1.3340E-03   1.36642928E-12
  7.68154433E+01   1.4130E-03   1.62492433E-12
  7.68154433E+01   1.4960E-03   1.92948336E-12
  7.68154433E+01   1.5850E-03   2.29582164E-12
  7.68154433E+01   1.6790E-03   2.73006812E-12
  7.68154433E+01   1.7780E-03   3.24309577E-12
  7.68154433E+01   1.8840E-03   3.85948059E-12
  7.68154433E+01   1.9950E-03   4.58369835E-12
  7.68154433E+01   2.1130E-03   5.44717464E-12
  7.68154433E+01   2.2390E-03   6.48197782E-12
  7.68154433E+01   2.3710E-03   7.69839506E-12
  7.68154433E+01   2.5120E-03   9.15620652E-12
  7.68154433E+01   2.6610E-03   1.08851445E-11
  7.68154433E+01   2.8180E-03   1.29288072E-11
  7.68154433E+01   2.9850E-03   1.53673456E-11
  7.68154433E+01   3.1620E-03   1.82674111E-11
  7.68154433E+01   3.3500E-03   2.17243793E-11
  7.68154433E+01   3.5480E-03   2.58096321E-11
  7.68154433E+01   3.7580E-03   3.06701923E-11
  7.68154433E+01   3.9810E-03   3.64615828E-11
  7.68154433E+01   4.2170E-03   4.33391667E-11
  7.68154433E+01   4.4670E-03   5.15141657E-11
  7.68154433E+01   4.7320E-03   6.12379506E-11
  7.68154433E+01   5.0120E-03   7.27655855E-11
  7.68154433E+01   5.3090E-03   8.64841280E-11
  7.68154433E+01   5.6230E-03   1.02755959E-10
  7.68154433E+01   5.9570E-03   1.22176982E-10
  7.68154433E+01   6.3100E-03   1.45210454E-10
  7.68154433E+01   6.6830E-03   1.72515009E-10
  7.68154433E+01   7.0790E-03   2.05036186E-10
  7.68154433E+01   7.4990E-03   2.43739971E-10
  7.68154433E+01   7.9430E-03   2.89648972E-10
  7.68154433E+01   8.4140E-03   3.44292199E-10
  7.68154433E+01   8.9120E-03   4.09115875E-10
  7.68154433E+01   9.4410E-03   4.86379878E-10
  7.68154433E+01   1.0000E-02   5.77992780E-10
  7.68154433E+01   1.0590E-02   6.86453257E-10
  7.68154433E+01   1.1220E-02   8.16398568E-10
  7.68154433E+01   1.1890E-02   9.71560190E-10
  7.68154433E+01   1.2590E-02   1.15345788E-09
  7.68154433E+01   1.3330E-02   1.36903747E-09
  7.68154433E+01   1.4120E-02   1.62715627E-09
  7.68154433E+01   1.4960E-02   1.93517478E-09
  7.68154433E+01   1.5850E-02   2.30151293E-09
  7.68154433E+01   1.6790E-02   2.73575926E-09
  7.68154433E+01   1.7780E-02   3.24878673E-09
  7.68154433E+01   1.8840E-02   3.86517133E-09
  7.68154433E+01   1.9950E-02   4.58938884E-09
  7.68154433E+01   2.1140E-02   5.46061038E-09
  7.68154433E+01   2.2390E-02   6.48766765E-09
  7.68154433E+01   2.3710E-02   7.70408446E-09
  7.68154433E+01   2.5120E-02   9.16189541E-09
  7.68154433E+01   2.6610E-02   1.08908328E-08
  7.68154433E+01   2.8180E-02   1.29344948E-08
  7.68154433E+01   2.9850E-02   1.53730323E-08
  7.68154433E+01   3.1620E-02   1.82730968E-08
  7.68154433E+01   3.3500E-02   2.17300638E-08
  7.68154433E+01   3.5480E-02   2.58153152E-08
  7.68154433E+01   3.7580E-02   3.06758737E-08
  7.68154433E+01   3.9810E-02   3.64672622E-08
  7.68154433E+01   4.2170E-02   4.33448436E-08
  7.68154433E+01   4.4670E-02   5.15198398E-08
  7.68154433E+01   4.7320E-02   6.12436212E-08
  7.68154433E+01   5.0120E-02   7.27712521E-08
  7.68154433E+01   5.3090E-02   8.64897898E-08
  7.68154433E+01   5.6230E-02   1.02761615E-07
  7.68154433E+01   5.9570E-02   1.22182631E-07
  7.68154433E+01   6.3100E-02   1.45216095E-07
  7.68154433E+01   6.6830E-02   1.72520641E-07
  7.68154433E+01   7.0790E-02   2.05041806E-07
  7.68154433E+01   7.4990E-02   2.43745578E-07
  7.68154433E+01   7.9430E-02   2.89654562E-07
  7.68154433E+01   8.4140E-02   3.44297770E-07
  7.68154433E+01   8.9120E-02   4.09121424E-07
  7.68154433E+01   9.4410E-02   4.86385570E-07
  7.68154433E+01   1.0000E-01   5.77998472E-07
  7.68154433E+01   1.0590E-01   6.86458949E-07
  7.68154433E+01   1.1220E-01   8.16404260E-07
  7.68154433E+01   1.1890E-01   9.71565882E-07
  7.68154433E+01   1.2590E-01   1.15346357E-06
  7.68154433E+01   1.3330E-01   1.36904316E-06
  7.68154433E+01   1.4120E-01   1.62716196E-06
  7.68154433E+01   1.4960E-01   1.93518048E-06
  7.68154433E+01   1.5850E-01   2.30151862E-06
  7.68154433E+01   1.6790E-01   2.73576495E-06
  7.68154433E+01   1.7780E-01   3.24879242E-06
  7.68154433E+01   1.8840E-01   3.86517702E-06
  7.68154433E+01   1.9950E-01   4.58939453E-06
  7.68154433E+01   2.1130E-01   5.45287052E-06
  7.68154433E+01   2.2390E-01   6.48767334E-06
  7.68154433E+01   2.3710E-01   7.70409015E-06
  7.68154433E+01   2.5120E-01   9.16190110E-06
  7.68154433E+01   2.6610E-01   1.08908385E-05
  7.68154433E+01   2.8180E-01   1.29345005E-05
  7.68154433E+01   2.9850E-01   1.53730380E-05
  7.68154433E+01   3.1620E-01   1.82731025E-05
  7.68154433E+01   3.3500E-01   2.17300695E-05
  7.68154433E+01   3.5480E-01   2.58153209E-05
  7.68154433E+01   3.7580E-01   3.06758794E-05
  7.68154433E+01   3.9810E-01   3.64672679E-05
  7.68154433E+01   4.2170E-01   4.33448493E-05
  7.68154433E+01   4.4670E-01   5.15198455E-05
  7.68154433E+01   4.7320E-01   6.12436269E-05
  7.68154433E+01   5.0120E-01   7.27712578E-05
  7.68154433E+01   5.3090E-01   8.64897955E-05
  7.68154433E+01   5.6230E-01   1.02761621E-04
  7.68154433E+01   5.9570E-01   1.22182637E-04
  7.68154433E+01   6.3100E-01   1.45216101E-04
  7.68154433E+01   6.6830E-01   1.72520647E-04
  7.68154433E+01   7.0790E-01   2.05041812E-04
  7.68154433E+01   7.4990E-01   2.43745583E-04
  7.68154433E+01   7.9430E-01   2.89654568E-04
  7.68154433E+01   8.4140E-01   3.44297776E-04
  7.68154433E+01   8.9130E-01   4.09259165E-04
  7.68154433E+01   9.4410E-01   4.86385576E-04
  7.68154433E+01   1.0000E+00   5.77998477E-04
  7.68154433E+01   1.0590E+00   6.86458955E-04
  7.68154433E+01   1.1220E+00   8.16404265E-04
  7.68154433E+01   1.1890E+00   9.71565888E-04
  7.68154433E+01   1.2590E+00   1.15346358E-03
  7.68154433E+01   1.3340E+00   1.37212660E-03
  7.68154433E+01   1.4130E+00   1.63062156E-03
  7.68154433E+01   1.4960E+00   1.93518048E-03
  7.68154433E+01   1.5850E+00   2.30151863E-03
  7.68154433E+01   1.6790E+00   2.73576496E-03
  7.68154433E+01   1.7780E+00   3.24879243E-03
  7.68154433E+01   1.8840E+00   3.86517703E-03
  7.68154433E+01   1.9950E+00   4.58939454E-03
  7.68154433E+01   2.1140E+00   5.46061608E-03
  7.68154433E+01   2.2390E+00   6.48767335E-03
  7.68154433E+01   2.3710E+00   7.70409015E-03
  7.68154433E+01   2.5120E+00   9.16190110E-03
  7.68154433E+01   2.6610E+00   1.08908385E-02
  7.68154433E+01   2.8180E+00   1.29345005E-02
  7.68154433E+01   2.9850E+00   1.53730380E-02
  7.68154433E+01   3.1620E+00   1.82731025E-02
  7.68154433E+01   3.3500E+00   2.17300695E-02
  7.68154433E+01   3.5480E+00   2.58153209E-02
  7.68154433E+01   3.7580E+00   3.06758794E-02
  7.68154433E+01   3.9810E+00   3.64672679E-02
  7.68154433E+01   4.2170E+00   4.33448493E-02
  7.68154433E+01   4.4670E+00   5.15198455E-02
  7.68154433E+01   4.7320E+00   6.12436269E-02
  7.68154433E+01   5.0120E+00   7.27712578E-02
  7.97602621E+01   3.1620E-04   1.39859857E-14
  7.97602621E+01   3.3500E-04   1.78319979E-14
  7.97602621E+01   3.5480E-04   2.23770012E-14
  7.97602621E+01   3.7580E-04   2.77845643E-14
  7.97602621E+01   3.9810E-04   3.42277124E-14
  7.97602621E+01   4.2170E-04   4.18792931E-14
  7.97602621E+01   4.4670E-04   5.09742989E-14
  7.97602621E+01   4.7310E-04   6.17492016E-14
  7.97602621E+01   5.0120E-04   7.46173335E-14
  7.97602621E+01   5.3090E-04   8.98797480E-14
  7.97602621E+01   5.6230E-04   1.07982795E-13
  7.97602621E+01   5.9570E-04   1.29589442E-13
  7.97602621E+01   6.3100E-04   1.55215080E-13
  7.97602621E+01   6.6830E-04   1.85592464E-13
  7.97602621E+01   7.0790E-04   2.21773540E-13
  7.97602621E+01   7.4990E-04   2.64832986E-13
  7.97602621E+01   7.9430E-04   3.15908509E-13
  7.97602621E+01   8.4140E-04   3.76701191E-13
  7.97602621E+01   8.9120E-04   4.48820010E-13
  7.97602621E+01   9.4410E-04   5.34779355E-13
  7.97602621E+01   1.0000E-03   6.36702240E-13
  7.97602621E+01   1.0590E-03   7.57368699E-13
  7.97602621E+01   1.1220E-03   9.01937864E-13
  7.97602621E+01   1.1880E-03   1.07183622E-12
  7.97602621E+01   1.2590E-03   1.27692943E-12
  7.97602621E+01   1.3340E-03   1.52020052E-12
  7.97602621E+01   1.4130E-03   1.80778620E-12
  7.97602621E+01   1.4960E-03   2.14661982E-12
  7.97602621E+01   1.5850E-03   2.55418522E-12
  7.97602621E+01   1.6790E-03   3.03730112E-12
  7.97602621E+01   1.7780E-03   3.60806408E-12
  7.97602621E+01   1.8840E-03   4.29381587E-12
  7.97602621E+01   1.9950E-03   5.09953595E-12
  7.97602621E+01   2.1130E-03   6.06018649E-12
  7.97602621E+01   2.2390E-03   7.21144479E-12
  7.97602621E+01   2.3710E-03   8.56475569E-12
  7.97602621E+01   2.5120E-03   1.01866269E-11
  7.97602621E+01   2.6610E-03   1.21101369E-11
  7.97602621E+01   2.8180E-03   1.43837901E-11
  7.97602621E+01   2.9850E-03   1.70967578E-11
  7.97602621E+01   3.1620E-03   2.03231921E-11
  7.97602621E+01   3.3500E-03   2.41692020E-11
  7.97602621E+01   3.5480E-03   2.87142027E-11
  7.97602621E+01   3.7580E-03   3.41217627E-11
  7.97602621E+01   3.9810E-03   4.05649071E-11
  7.97602621E+01   4.2170E-03   4.82164833E-11
  7.97602621E+01   4.4670E-03   5.73114838E-11
  7.97602621E+01   4.7320E-03   6.81295680E-11
  7.97602621E+01   5.0120E-03   8.09545046E-11
  7.97602621E+01   5.3090E-03   9.62169102E-11
  7.97602621E+01   5.6230E-03   1.14319947E-10
  7.97602621E+01   5.9570E-03   1.35926582E-10
  7.97602621E+01   6.3100E-03   1.61552204E-10
  7.97602621E+01   6.6830E-03   1.91929571E-10
  7.97602621E+01   7.0790E-03   2.28110629E-10
  7.97602621E+01   7.4990E-03   2.71170077E-10
  7.97602621E+01   7.9430E-03   3.22245603E-10
  7.97602621E+01   8.4140E-03   3.83038293E-10
  7.97602621E+01   8.9120E-03   4.55157122E-10
  7.97602621E+01   9.4410E-03   5.41116169E-10
  7.97602621E+01   1.0000E-02   6.43039018E-10
  7.97602621E+01   1.0590E-02   7.63705437E-10
  7.97602621E+01   1.1220E-02   9.08274554E-10
  7.97602621E+01   1.1890E-02   1.08089778E-09
  7.97602621E+01   1.2590E-02   1.28326590E-09
  7.97602621E+01   1.3330E-02   1.52310642E-09
  7.97602621E+01   1.4120E-02   1.81027343E-09
  7.97602621E+01   1.4960E-02   2.15295578E-09
  7.97602621E+01   1.5850E-02   2.56052095E-09
  7.97602621E+01   1.6790E-02   3.04363657E-09
  7.97602621E+01   1.7780E-02   3.61439920E-09
  7.97602621E+01   1.8840E-02   4.30015059E-09
  7.97602621E+01   1.9950E-02   5.10587020E-09
  7.97602621E+01   2.1140E-02   6.07513741E-09
  7.97602621E+01   2.2390E-02   7.21777781E-09
  7.97602621E+01   2.3710E-02   8.57108793E-09
  7.97602621E+01   2.5120E-02   1.01929582E-08
  7.97602621E+01   2.6610E-02   1.21164671E-08
  7.97602621E+01   2.8180E-02   1.43901190E-08
  7.97602621E+01   2.9850E-02   1.71030850E-08
  7.97602621E+01   3.1620E-02   2.03295175E-08
  7.97602621E+01   3.3500E-02   2.41755252E-08
  7.97602621E+01   3.5480E-02   2.87205232E-08
  7.97602621E+01   3.7580E-02   3.41280800E-08
  7.97602621E+01   3.9810E-02   4.05712207E-08
  7.97602621E+01   4.2170E-02   4.82227925E-08
  7.97602621E+01   4.4670E-02   5.73177876E-08
  7.97602621E+01   4.7320E-02   6.81358655E-08
  7.97602621E+01   5.0120E-02   8.09607947E-08
  7.97602621E+01   5.3090E-02   9.62231915E-08
  7.97602621E+01   5.6230E-02   1.14326218E-07
  7.97602621E+01   5.9570E-02   1.35932840E-07
  7.97602621E+01   6.3100E-02   1.61558447E-07
  7.97602621E+01   6.6830E-02   1.91935796E-07
  7.97602621E+01   7.0790E-02   2.28116834E-07
  7.97602621E+01   7.4990E-02   2.71176256E-07
  7.97602621E+01   7.9430E-02   3.22251753E-07
  7.97602621E+01   8.4140E-02   3.83044407E-07
  7.97602621E+01   8.9120E-02   4.55163195E-07
  7.97602621E+01   9.4410E-02   5.41122506E-07
  7.97602621E+01   1.0000E-01   6.43045355E-07
  7.97602621E+01   1.0590E-01   7.63711775E-07
  7.97602621E+01   1.1220E-01   9.08280891E-07
  7.97602621E+01   1.1890E-01   1.08090412E-06
  7.97602621E+01   1.2590E-01   1.28327224E-06
  7.97602621E+01   1.3330E-01   1.52311276E-06
  7.97602621E+01   1.4120E-01   1.81027977E-06
  7.97602621E+01   1.4960E-01   2.15296212E-06
  7.97602621E+01   1.5850E-01   2.56052729E-06
  7.97602621E+01   1.6790E-01   3.04364290E-06
  7.97602621E+01   1.7780E-01   3.61440554E-06
  7.97602621E+01   1.8840E-01   4.30015692E-06
  7.97602621E+01   1.9950E-01   5.10587654E-06
  7.97602621E+01   2.1130E-01   6.06652652E-06
  7.97602621E+01   2.2390E-01   7.21778415E-06
  7.97602621E+01   2.3710E-01   8.57109426E-06
  7.97602621E+01   2.5120E-01   1.01929646E-05
  7.97602621E+01   2.6610E-01   1.21164734E-05
  7.97602621E+01   2.8180E-01   1.43901253E-05
  7.97602621E+01   2.9850E-01   1.71030914E-05
  7.97602621E+01   3.1620E-01   2.03295238E-05
  7.97602621E+01   3.3500E-01   2.41755315E-05
  7.97602621E+01   3.5480E-01   2.87205295E-05
  7.97602621E+01   3.7580E-01   3.41280864E-05
  7.97602621E+01   3.9810E-01   4.05712270E-05
  7.97602621E+01   4.2170E-01   4.82227988E-05
  7.97602621E+01   4.4670E-01   5.73177940E-05
  7.97602621E+01   4.7320E-01   6.81358719E-05
  7.97602621E+01   5.0120E-01   8.09608011E-05
  7.97602621E+01   5.3090E-01   9.62231978E-05
  7.97602621E+01   5.6230E-01   1.14326224E-04
  7.97602621E+01   5.9570E-01   1.35932846E-04
  7.97602621E+01   6.3100E-01   1.61558454E-04
  7.97602621E+01   6.6830E-01   1.91935803E-04
  7.97602621E+01   7.0790E-01   2.28116840E-04
  7.97602621E+01   7.4990E-01   2.71176262E-04
  7.97602621E+01   7.9430E-01   3.22251760E-04
  7.97602621E+01   8.4140E-01   3.83044414E-04
  7.97602621E+01   8.9130E-01   4.55316438E-04
  7.97602621E+01   9.4410E-01   5.41122513E-04
  7.97602621E+01   1.0000E+00   6.43045361E-04
  7.97602621E+01   1.0590E+00   7.63711781E-04
  7.97602621E+01   1.1220E+00   9.08280898E-04
  7.97602621E+01   1.1890E+00   1.08090412E-03
  7.97602621E+01   1.2590E+00   1.28327224E-03
  7.97602621E+01   1.3340E+00   1.52654320E-03
  7.97602621E+01   1.4130E+00   1.81412871E-03
  7.97602621E+01   1.4960E+00   2.15296213E-03
  7.97602621E+01   1.5850E+00   2.56052729E-03
  7.97602621E+01   1.6790E+00   3.04364291E-03
  7.97602621E+01   1.7780E+00   3.61440554E-03
  7.97602621E+01   1.8840E+00   4.30015693E-03
  7.97602621E+01   1.9950E+00   5.10587655E-03
  7.97602621E+01   2.1140E+00   6.07514375E-03
  7.97602621E+01   2.2390E+00   7.21778415E-03
  7.97602621E+01   2.3710E+00   8.57109427E-03
  7.97602621E+01   2.5120E+00   1.01929646E-02
  7.97602621E+01   2.6610E+00   1.21164734E-02
  7.97602621E+01   2.8180E+00   1.43901253E-02
  7.97602621E+01   2.9850E+00   1.71030914E-02
  7.97602621E+01   3.1620E+00   2.03295238E-02
  7.97602621E+01   3.3500E+00   2.41755315E-02
  7.97602621E+01   3.5480E+00   2.87205296E-02
  7.97602621E+01   3.7580E+00   3.41280864E-02
  7.97602621E+01   3.9810E+00   4.05712270E-02
  7.97602621E+01   4.2170E+00   4.82227988E-02
  7.97602621E+01   4.4670E+00   5.73177940E-02
  7.97602621E+01   4.7320E+00   6.81358719E-02
  7.97602621E+01   5.0120E+00   8.09608011E-02
  8.28179743E+01   3.1620E-04   1.55400790E-14
  8.28179743E+01   3.3500E-04   1.98150401E-14
  8.28179743E+01   3.5480E-04   2.48669514E-14
  8.28179743E+01   3.7580E-04   3.08776246E-14
  8.28179743E+01   3.9810E-04   3.80393825E-14
  8.28179743E+01   4.2170E-04   4.65443504E-14
  8.28179743E+01   4.4670E-04   5.66537298E-14
  8.28179743E+01   4.7310E-04   6.86303664E-14
  8.28179743E+01   5.0120E-04   8.29336919E-14
  8.28179743E+01   5.3090E-04   9.98983362E-14
  8.28179743E+01   5.6230E-04   1.20020432E-13
  8.28179743E+01   5.9570E-04   1.44036886E-13
  8.28179743E+01   6.3100E-04   1.72520572E-13
  8.28179743E+01   6.6830E-04   2.06285972E-13
  8.28179743E+01   7.0790E-04   2.46502351E-13
  8.28179743E+01   7.4990E-04   2.94364235E-13
  8.28179743E+01   7.9430E-04   3.51136231E-13
  8.28179743E+01   8.4140E-04   4.18709142E-13
  8.28179743E+01   8.9120E-04   4.98871396E-13
  8.28179743E+01   9.4410E-04   5.94417813E-13
  8.28179743E+01   1.0000E-03   7.07708185E-13
  8.28179743E+01   1.0590E-03   8.41832606E-13
  8.28179743E+01   1.1220E-03   1.00252561E-12
  8.28179743E+01   1.1880E-03   1.19137280E-12
  8.28179743E+01   1.2590E-03   1.41934014E-12
  8.28179743E+01   1.3340E-03   1.68974337E-12
  8.28179743E+01   1.4130E-03   2.00940360E-12
  8.28179743E+01   1.4960E-03   2.38602748E-12
  8.28179743E+01   1.5850E-03   2.83904883E-12
  8.28179743E+01   1.6790E-03   3.37604686E-12
  8.28179743E+01   1.7780E-03   4.01046726E-12
  8.28179743E+01   1.8840E-03   4.77270125E-12
  8.28179743E+01   1.9950E-03   5.66828364E-12
  8.28179743E+01   2.1130E-03   6.73607595E-12
  8.28179743E+01   2.2390E-03   8.01573459E-12
  8.28179743E+01   2.3710E-03   9.51998085E-12
  8.28179743E+01   2.5120E-03   1.13227401E-11
  8.28179743E+01   2.6610E-03   1.34607800E-11
  8.28179743E+01   2.8180E-03   1.59880147E-11
  8.28179743E+01   2.9850E-03   1.90035608E-11
  8.28179743E+01   3.1620E-03   2.25898408E-11
  8.28179743E+01   3.3500E-03   2.68647978E-11
  8.28179743E+01   3.5480E-03   3.19167044E-11
  8.28179743E+01   3.7580E-03   3.79273719E-11
  8.28179743E+01   3.9810E-03   4.50891230E-11
  8.28179743E+01   4.2170E-03   5.35940829E-11
  8.28179743E+01   4.4670E-03   6.37034527E-11
  8.28179743E+01   4.7320E-03   7.57280826E-11
  8.28179743E+01   5.0120E-03   8.99833900E-11
  8.28179743E+01   5.3090E-03   1.06948018E-10
  8.28179743E+01   5.6230E-03   1.27070095E-10
  8.28179743E+01   5.9570E-03   1.51086527E-10
  8.28179743E+01   6.3100E-03   1.79570186E-10
  8.28179743E+01   6.6830E-03   2.13335554E-10
  8.28179743E+01   7.0790E-03   2.53551901E-10
  8.28179743E+01   7.4990E-03   3.01413787E-10
  8.28179743E+01   7.9430E-03   3.58185790E-10
  8.28179743E+01   8.4140E-03   4.25758715E-10
  8.28179743E+01   8.9120E-03   5.05920989E-10
  8.28179743E+01   9.4410E-03   6.01466867E-10
  8.28179743E+01   1.0000E-02   7.14757174E-10
  8.28179743E+01   1.0590E-02   8.48881523E-10
  8.28179743E+01   1.1220E-02   1.00957444E-09
  8.28179743E+01   1.1890E-02   1.20145034E-09
  8.28179743E+01   1.2590E-02   1.42638858E-09
  8.28179743E+01   1.3330E-02   1.69297852E-09
  8.28179743E+01   1.4120E-02   2.01217328E-09
  8.28179743E+01   1.4960E-02   2.39307500E-09
  8.28179743E+01   1.5850E-02   2.84609593E-09
  8.28179743E+01   1.6790E-02   3.38309344E-09
  8.28179743E+01   1.7780E-02   4.01751325E-09
  8.28179743E+01   1.8840E-02   4.77974651E-09
  8.28179743E+01   1.9950E-02   5.67532806E-09
  8.28179743E+01   2.1140E-02   6.75269767E-09
  8.28179743E+01   2.2390E-02   8.02277679E-09
  8.28179743E+01   2.3710E-02   9.52702162E-09
  8.28179743E+01   2.5120E-02   1.13297792E-08
  8.28179743E+01   2.6610E-02   1.34678170E-08
  8.28179743E+01   2.8180E-02   1.59950494E-08
  8.28179743E+01   2.9850E-02   1.90105926E-08
  8.28179743E+01   3.1620E-02   2.25968692E-08
  8.28179743E+01   3.3500E-02   2.68718222E-08
  8.28179743E+01   3.5480E-02   3.19237241E-08
  8.28179743E+01   3.7580E-02   3.79343858E-08
  8.28179743E+01   3.9810E-02   4.50961302E-08
  8.28179743E+01   4.2170E-02   5.36010820E-08
  8.28179743E+01   4.4670E-02   6.37104423E-08
  8.28179743E+01   4.7320E-02   7.57350607E-08
  8.28179743E+01   5.0120E-02   8.99903547E-08
  8.28179743E+01   5.3090E-02   1.06954967E-07
  8.28179743E+01   5.6230E-02   1.27077024E-07
  8.28179743E+01   5.9570E-02   1.51093434E-07
  8.28179743E+01   6.3100E-02   1.79577066E-07
  8.28179743E+01   6.6830E-02   2.13342402E-07
  8.28179743E+01   7.0790E-02   2.53558711E-07
  8.28179743E+01   7.4990E-02   3.01420552E-07
  8.28179743E+01   7.9430E-02   3.58192501E-07
  8.28179743E+01   8.4140E-02   4.25765362E-07
  8.28179743E+01   8.9120E-02   5.05927560E-07
  8.28179743E+01   9.4410E-02   6.01473917E-07
  8.28179743E+01   1.0000E-01   7.14764224E-07
  8.28179743E+01   1.0590E-01   8.48888573E-07
  8.28179743E+01   1.1220E-01   1.00958149E-06
  8.28179743E+01   1.1890E-01   1.20145739E-06
  8.28179743E+01   1.2590E-01   1.42639563E-06
  8.28179743E+01   1.3330E-01   1.69298557E-06
  8.28179743E+01   1.4120E-01   2.01218033E-06
  8.28179743E+01   1.4960E-01   2.39308205E-06
  8.28179743E+01   1.5850E-01   2.84610298E-06
  8.28179743E+01   1.6790E-01   3.38310049E-06
  8.28179743E+01   1.7780E-01   4.01752030E-06
  8.28179743E+01   1.8840E-01   4.77975356E-06
  8.28179743E+01   1.9950E-01   5.67533511E-06
  8.28179743E+01   2.1130E-01   6.74312641E-06
  8.28179743E+01   2.2390E-01   8.02278384E-06
  8.28179743E+01   2.3710E-01   9.52702867E-06
  8.28179743E+01   2.5120E-01   1.13297862E-05
  8.28179743E+01   2.6610E-01   1.34678241E-05
  8.28179743E+01   2.8180E-01   1.59950564E-05
  8.28179743E+01   2.9850E-01   1.90105997E-05
  8.28179743E+01   3.1620E-01   2.25968763E-05
  8.28179743E+01   3.3500E-01   2.68718293E-05
  8.28179743E+01   3.5480E-01   3.19237311E-05
  8.28179743E+01   3.7580E-01   3.79343929E-05
  8.28179743E+01   3.9810E-01   4.50961372E-05
  8.28179743E+01   4.2170E-01   5.36010891E-05
  8.28179743E+01   4.4670E-01   6.37104493E-05
