# DH21 astrodust enthalpy table
# Stage 1 (silicate-only, literal DL01 prefactor, rho=3.5)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  9.70190069E+00   2.5120E-02   2.15333472E-11
  9.70190069E+00   2.6610E-02   2.55968954E-11
  9.70190069E+00   2.8180E-02   3.04001455E-11
  9.70190069E+00   2.9850E-02   3.61314777E-11
  9.70190069E+00   3.1620E-02   4.29475440E-11
  9.70190069E+00   3.3500E-02   5.10725066E-11
  9.70190069E+00   3.5480E-02   6.06741357E-11
  9.70190069E+00   3.7580E-02   7.20979810E-11
  9.70190069E+00   3.9810E-02   8.57095703E-11
  9.70190069E+00   4.2170E-02   1.01874056E-10
  9.70190069E+00   4.4670E-02   1.21087875E-10
  9.70190069E+00   4.7320E-02   1.43941828E-10
  9.70190069E+00   5.0120E-02   1.71035396E-10
  9.70190069E+00   5.3090E-02   2.03278286E-10
  9.70190069E+00   5.6230E-02   2.41522206E-10
  9.70190069E+00   5.9570E-02   2.87167720E-10
  9.70190069E+00   6.3100E-02   3.41303624E-10
  9.70190069E+00   6.6830E-02   4.05477918E-10
  9.70190069E+00   7.0790E-02   4.81912912E-10
  9.70190069E+00   7.4990E-02   5.72878981E-10
  9.70190069E+00   7.9430E-02   6.80779573E-10
  9.70190069E+00   8.4140E-02   8.09208344E-10
  9.70190069E+00   8.9120E-02   9.61564372E-10
  9.70190069E+00   9.4410E-02   1.14315948E-09
  9.70190069E+00   1.0000E-01   1.35847869E-09
  9.70190069E+00   1.0590E-01   1.61339502E-09
  9.70190069E+00   1.1220E-01   1.91880748E-09
  9.70190069E+00   1.1890E-01   2.28348623E-09
  9.70190069E+00   1.2590E-01   2.71100316E-09
  9.70190069E+00   1.3330E-01   3.21768319E-09
  9.70190069E+00   1.4120E-01   3.82434376E-09
  9.70190069E+00   1.4960E-01   4.54828441E-09
  9.70190069E+00   1.5850E-01   5.40929458E-09
  9.70190069E+00   1.6790E-01   6.42991042E-09
  9.70190069E+00   1.7780E-01   7.63568676E-09
  9.70190069E+00   1.8840E-01   9.08438495E-09
  9.70190069E+00   1.9950E-01   1.07865245E-08
  9.70190069E+00   2.1130E-01   1.28159654E-08
  9.70190069E+00   2.2390E-01   1.52480784E-08
  9.70190069E+00   2.3710E-01   1.81070415E-08
  9.70190069E+00   2.5120E-01   2.15333569E-08
  9.70190069E+00   2.6610E-01   2.55969051E-08
  9.70190069E+00   2.8180E-01   3.04001552E-08
  9.70190069E+00   2.9850E-01   3.61314874E-08
  9.70190069E+00   3.1620E-01   4.29475537E-08
  9.70190069E+00   3.3500E-01   5.10725163E-08
  9.70190069E+00   3.5480E-01   6.06741454E-08
  9.70190069E+00   3.7580E-01   7.20979907E-08
  9.70190069E+00   3.9810E-01   8.57095800E-08
  9.70190069E+00   4.2170E-01   1.01874065E-07
  9.70190069E+00   4.4670E-01   1.21087885E-07
  9.70190069E+00   4.7320E-01   1.43941837E-07
  9.70190069E+00   5.0120E-01   1.71035405E-07
  9.70190069E+00   5.3090E-01   2.03278295E-07
  9.70190069E+00   5.6230E-01   2.41522216E-07
  9.70190069E+00   5.9570E-01   2.87167730E-07
  9.70190069E+00   6.3100E-01   3.41303634E-07
  9.70190069E+00   6.6830E-01   4.05477927E-07
  9.70190069E+00   7.0790E-01   4.81912922E-07
  9.70190069E+00   7.4990E-01   5.72878990E-07
  9.70190069E+00   7.9430E-01   6.80779582E-07
  9.70190069E+00   8.4140E-01   8.09208354E-07
  9.70190069E+00   8.9130E-01   9.61888105E-07
  9.70190069E+00   9.4410E-01   1.14315949E-06
  9.70190069E+00   1.0000E+00   1.35847870E-06
  9.70190069E+00   1.0590E+00   1.61339503E-06
  9.70190069E+00   1.1220E+00   1.91880749E-06
  9.70190069E+00   1.1890E+00   2.28348624E-06
  9.70190069E+00   1.2590E+00   2.71100317E-06
  9.70190069E+00   1.3340E+00   3.22493023E-06
  9.70190069E+00   1.4130E+00   3.83247491E-06
  9.70190069E+00   1.4960E+00   4.54828442E-06
  9.70190069E+00   1.5850E+00   5.40929459E-06
  9.70190069E+00   1.6790E+00   6.42991043E-06
  9.70190069E+00   1.7780E+00   7.63568677E-06
  9.70190069E+00   1.8840E+00   9.08438496E-06
  9.70190069E+00   1.9950E+00   1.07865245E-05
  9.70190069E+00   2.1140E+00   1.28341699E-05
  9.70190069E+00   2.2390E+00   1.52480784E-05
  9.70190069E+00   2.3710E+00   1.81070415E-05
  9.70190069E+00   2.5120E+00   2.15333570E-05
  9.70190069E+00   2.6610E+00   2.55969051E-05
  9.70190069E+00   2.8180E+00   3.04001552E-05
  9.70190069E+00   2.9850E+00   3.61314874E-05
  9.70190069E+00   3.1620E+00   4.29475537E-05
  9.70190069E+00   3.3500E+00   5.10725163E-05
  9.70190069E+00   3.5480E+00   6.06741454E-05
  9.70190069E+00   3.7580E+00   7.20979907E-05
  9.70190069E+00   3.9810E+00   8.57095800E-05
  9.70190069E+00   4.2170E+00   1.01874065E-04
  9.70190069E+00   4.4670E+00   1.21087885E-04
  9.70190069E+00   4.7320E+00   1.43941837E-04
  9.70190069E+00   5.0120E+00   1.71035405E-04
  1.00738355E+01   3.1620E-04   3.72063693E-17
  1.00738355E+01   3.3500E-04   4.63025623E-17
  1.00738355E+01   3.5480E-04   5.70519375E-17
  1.00738355E+01   3.7580E-04   6.98413506E-17
  1.00738355E+01   3.9810E-04   8.50800230E-17
  1.00738355E+01   4.2170E-04   1.03176756E-16
  1.00738355E+01   4.4670E-04   1.24687330E-16
  1.00738355E+01   4.7310E-04   1.50171023E-16
  1.00738355E+01   5.0120E-04   1.80605408E-16
  1.00738355E+01   5.3090E-04   2.16702503E-16
  1.00738355E+01   5.6230E-04   2.59517972E-16
  1.00738355E+01   5.9570E-04   3.10619796E-16
  1.00738355E+01   6.3100E-04   3.71226922E-16
  1.00738355E+01   6.6830E-04   4.43072393E-16
  1.00738355E+01   7.0790E-04   5.28644167E-16
  1.00738355E+01   7.4990E-04   6.30484010E-16
  1.00738355E+01   7.9430E-04   7.51282672E-16
  1.00738355E+01   8.4140E-04   8.95063383E-16
  1.00738355E+01   8.9120E-04   1.06563153E-15
  1.00738355E+01   9.4410E-04   1.26893391E-15
  1.00738355E+01   1.0000E-03   1.50999164E-15
  1.00738355E+01   1.0590E-03   1.79537980E-15
  1.00738355E+01   1.1220E-03   2.13730023E-15
  1.00738355E+01   1.1880E-03   2.53912662E-15
  1.00738355E+01   1.2590E-03   3.02419229E-15
  1.00738355E+01   1.3340E-03   3.59955245E-15
  1.00738355E+01   1.4130E-03   4.27972095E-15
  1.00738355E+01   1.4960E-03   5.08109591E-15
  1.00738355E+01   1.5850E-03   6.04502831E-15
  1.00738355E+01   1.6790E-03   7.18764509E-15
  1.00738355E+01   1.7780E-03   8.53755584E-15
  1.00738355E+01   1.8840E-03   1.01594265E-14
  1.00738355E+01   1.9950E-03   1.20650340E-14
  1.00738355E+01   2.1130E-03   1.43370674E-14
  1.00738355E+01   2.2390E-03   1.70599069E-14
  1.00738355E+01   2.3710E-03   2.02606207E-14
  1.00738355E+01   2.5120E-03   2.40965063E-14
  1.00738355E+01   2.6610E-03   2.86457972E-14
  1.00738355E+01   2.8180E-03   3.40232115E-14
  1.00738355E+01   2.9850E-03   4.04396478E-14
  1.00738355E+01   3.1620E-03   4.80704834E-14
  1.00738355E+01   3.3500E-03   5.71666764E-14
  1.00738355E+01   3.5480E-03   6.79160517E-14
  1.00738355E+01   3.7580E-03   8.07054647E-14
  1.00738355E+01   3.9810E-03   9.59441372E-14
  1.00738355E+01   4.2170E-03   1.14040870E-13
  1.00738355E+01   4.4670E-03   1.35551444E-13
  1.00738355E+01   4.7320E-03   1.61137281E-13
  1.00738355E+01   5.0120E-03   1.91469522E-13
  1.00738355E+01   5.3090E-03   2.27566618E-13
  1.00738355E+01   5.6230E-03   2.70382087E-13
  1.00738355E+01   5.9570E-03   3.21483910E-13
  1.00738355E+01   6.3100E-03   3.82091036E-13
  1.00738355E+01   6.6830E-03   4.53936507E-13
  1.00738355E+01   7.0790E-03   5.39508281E-13
  1.00738355E+01   7.4990E-03   6.41348124E-13
  1.00738355E+01   7.9430E-03   7.62146787E-13
  1.00738355E+01   8.4140E-03   9.05927497E-13
  1.00738355E+01   8.9120E-03   1.07649565E-12
  1.00738355E+01   9.4410E-03   1.27979802E-12
  1.00738355E+01   1.0000E-02   1.52085576E-12
  1.00738355E+01   1.0590E-02   1.80624392E-12
  1.00738355E+01   1.1220E-02   2.14816435E-12
  1.00738355E+01   1.1890E-02   2.55643555E-12
  1.00738355E+01   1.2590E-02   3.03505640E-12
  1.00738355E+01   1.3330E-02   3.60230324E-12
  1.00738355E+01   1.4120E-02   4.28148197E-12
  1.00738355E+01   1.4960E-02   5.09196002E-12
  1.00738355E+01   1.5850E-02   6.05589242E-12
  1.00738355E+01   1.6790E-02   7.19850921E-12
  1.00738355E+01   1.7780E-02   8.54841996E-12
  1.00738355E+01   1.8840E-02   1.01702906E-11
  1.00738355E+01   1.9950E-02   1.20758981E-11
  1.00738355E+01   2.1140E-02   1.43683121E-11
  1.00738355E+01   2.2390E-02   1.70707710E-11
  1.00738355E+01   2.3710E-02   2.02714848E-11
  1.00738355E+01   2.5120E-02   2.41073704E-11
  1.00738355E+01   2.6610E-02   2.86566613E-11
  1.00738355E+01   2.8180E-02   3.40340756E-11
  1.00738355E+01   2.9850E-02   4.04505119E-11
  1.00738355E+01   3.1620E-02   4.80813475E-11
  1.00738355E+01   3.3500E-02   5.71775406E-11
  1.00738355E+01   3.5480E-02   6.79269158E-11
  1.00738355E+01   3.7580E-02   8.07163288E-11
  1.00738355E+01   3.9810E-02   9.59550013E-11
  1.00738355E+01   4.2170E-02   1.14051734E-10
  1.00738355E+01   4.4670E-02   1.35562308E-10
  1.00738355E+01   4.7320E-02   1.61148145E-10
  1.00738355E+01   5.0120E-02   1.91480386E-10
  1.00738355E+01   5.3090E-02   2.27577482E-10
  1.00738355E+01   5.6230E-02   2.70392951E-10
  1.00738355E+01   5.9570E-02   3.21494774E-10
  1.00738355E+01   6.3100E-02   3.82101900E-10
  1.00738355E+01   6.6830E-02   4.53947371E-10
  1.00738355E+01   7.0790E-02   5.39519145E-10
  1.00738355E+01   7.4990E-02   6.41358988E-10
  1.00738355E+01   7.9430E-02   7.62157651E-10
  1.00738355E+01   8.4140E-02   9.05938361E-10
  1.00738355E+01   8.9120E-02   1.07650651E-09
  1.00738355E+01   9.4410E-02   1.27980889E-09
  1.00738355E+01   1.0000E-01   1.52086662E-09
  1.00738355E+01   1.0590E-01   1.80625478E-09
  1.00738355E+01   1.1220E-01   2.14817521E-09
  1.00738355E+01   1.1890E-01   2.55644642E-09
  1.00738355E+01   1.2590E-01   3.03506727E-09
  1.00738355E+01   1.3330E-01   3.60231411E-09
  1.00738355E+01   1.4120E-01   4.28149283E-09
  1.00738355E+01   1.4960E-01   5.09197088E-09
  1.00738355E+01   1.5850E-01   6.05590329E-09
  1.00738355E+01   1.6790E-01   7.19852007E-09
  1.00738355E+01   1.7780E-01   8.54843082E-09
  1.00738355E+01   1.8840E-01   1.01703015E-08
  1.00738355E+01   1.9950E-01   1.20759090E-08
  1.00738355E+01   2.1130E-01   1.43479423E-08
  1.00738355E+01   2.2390E-01   1.70707819E-08
  1.00738355E+01   2.3710E-01   2.02714957E-08
  1.00738355E+01   2.5120E-01   2.41073813E-08
  1.00738355E+01   2.6610E-01   2.86566722E-08
  1.00738355E+01   2.8180E-01   3.40340865E-08
  1.00738355E+01   2.9850E-01   4.04505227E-08
  1.00738355E+01   3.1620E-01   4.80813584E-08
  1.00738355E+01   3.3500E-01   5.71775514E-08
  1.00738355E+01   3.5480E-01   6.79269267E-08
  1.00738355E+01   3.7580E-01   8.07163397E-08
  1.00738355E+01   3.9810E-01   9.59550122E-08
  1.00738355E+01   4.2170E-01   1.14051745E-07
  1.00738355E+01   4.4670E-01   1.35562319E-07
  1.00738355E+01   4.7320E-01   1.61148156E-07
  1.00738355E+01   5.0120E-01   1.91480397E-07
  1.00738355E+01   5.3090E-01   2.27577493E-07
  1.00738355E+01   5.6230E-01   2.70392962E-07
  1.00738355E+01   5.9570E-01   3.21494785E-07
  1.00738355E+01   6.3100E-01   3.82101911E-07
  1.00738355E+01   6.6830E-01   4.53947382E-07
  1.00738355E+01   7.0790E-01   5.39519156E-07
  1.00738355E+01   7.4990E-01   6.41358999E-07
  1.00738355E+01   7.9430E-01   7.62157662E-07
  1.00738355E+01   8.4140E-01   9.05938372E-07
  1.00738355E+01   8.9130E-01   1.07686894E-06
  1.00738355E+01   9.4410E-01   1.27980890E-06
  1.00738355E+01   1.0000E+00   1.52086663E-06
  1.00738355E+01   1.0590E+00   1.80625479E-06
  1.00738355E+01   1.1220E+00   2.14817522E-06
  1.00738355E+01   1.1890E+00   2.55644643E-06
  1.00738355E+01   1.2590E+00   3.03506728E-06
  1.00738355E+01   1.3340E+00   3.61042744E-06
  1.00738355E+01   1.4130E+00   4.29059594E-06
  1.00738355E+01   1.4960E+00   5.09197090E-06
  1.00738355E+01   1.5850E+00   6.05590330E-06
  1.00738355E+01   1.6790E+00   7.19852008E-06
  1.00738355E+01   1.7780E+00   8.54843083E-06
  1.00738355E+01   1.8840E+00   1.01703015E-05
  1.00738355E+01   1.9950E+00   1.20759090E-05
  1.00738355E+01   2.1140E+00   1.43683230E-05
  1.00738355E+01   2.2390E+00   1.70707819E-05
  1.00738355E+01   2.3710E+00   2.02714957E-05
  1.00738355E+01   2.5120E+00   2.41073813E-05
  1.00738355E+01   2.6610E+00   2.86566722E-05
  1.00738355E+01   2.8180E+00   3.40340865E-05
  1.00738355E+01   2.9850E+00   4.04505228E-05
  1.00738355E+01   3.1620E+00   4.80813584E-05
  1.00738355E+01   3.3500E+00   5.71775514E-05
  1.00738355E+01   3.5480E+00   6.79269267E-05
  1.00738355E+01   3.7580E+00   8.07163397E-05
  1.00738355E+01   3.9810E+00   9.59550122E-05
  1.00738355E+01   4.2170E+00   1.14051745E-04
  1.00738355E+01   4.4670E+00   1.35562319E-04
  1.00738355E+01   4.7320E+00   1.61148156E-04
  1.00738355E+01   5.0120E+00   1.91480397E-04
  1.04600290E+01   3.1620E-04   4.16539812E-17
  1.04600290E+01   3.3500E-04   5.18375239E-17
  1.04600290E+01   3.5480E-04   6.38718687E-17
  1.04600290E+01   3.7580E-04   7.81901152E-17
  1.04600290E+01   3.9810E-04   9.52504032E-17
  1.04600290E+01   4.2170E-04   1.15510401E-16
  1.04600290E+01   4.4670E-04   1.39592328E-16
  1.04600290E+01   4.7310E-04   1.68122316E-16
  1.04600290E+01   5.0120E-04   2.02194796E-16
  1.04600290E+01   5.3090E-04   2.42606902E-16
  1.04600290E+01   5.6230E-04   2.90540489E-16
  1.04600290E+01   5.9570E-04   3.47750973E-16
  1.04600290E+01   6.3100E-04   4.15603014E-16
  1.04600290E+01   6.6830E-04   4.96036820E-16
  1.04600290E+01   7.0790E-04   5.91837758E-16
  1.04600290E+01   7.4990E-04   7.05851433E-16
  1.04600290E+01   7.9430E-04   8.41090246E-16
  1.04600290E+01   8.4140E-04   1.00205836E-15
  1.04600290E+01   8.9120E-04   1.19301605E-15
  1.04600290E+01   9.4410E-04   1.42062099E-15
  1.04600290E+01   1.0000E-03   1.69049452E-15
  1.04600290E+01   1.0590E-03   2.00999770E-15
  1.04600290E+01   1.1220E-03   2.39279095E-15
  1.04600290E+01   1.1880E-03   2.84265125E-15
  1.04600290E+01   1.2590E-03   3.38570119E-15
  1.04600290E+01   1.3340E-03   4.02983932E-15
  1.04600290E+01   1.4130E-03   4.79131448E-15
  1.04600290E+01   1.4960E-03   5.68848499E-15
  1.04600290E+01   1.5850E-03   6.76764490E-15
  1.04600290E+01   1.6790E-03   8.04684894E-15
  1.04600290E+01   1.7780E-03   9.55812666E-15
  1.04600290E+01   1.8840E-03   1.13738741E-14
  1.04600290E+01   1.9950E-03   1.35072760E-14
  1.04600290E+01   2.1130E-03   1.60509060E-14
  1.04600290E+01   2.2390E-03   1.90992309E-14
  1.04600290E+01   2.3710E-03   2.26825549E-14
  1.04600290E+01   2.5120E-03   2.69769784E-14
  1.04600290E+01   2.6610E-03   3.20700869E-14
  1.04600290E+01   2.8180E-03   3.80903119E-14
  1.04600290E+01   2.9850E-03   4.52737625E-14
  1.04600290E+01   3.1620E-03   5.38167805E-14
  1.04600290E+01   3.3500E-03   6.40003233E-14
  1.04600290E+01   3.5480E-03   7.60346681E-14
  1.04600290E+01   3.7580E-03   9.03529146E-14
  1.04600290E+01   3.9810E-03   1.07413203E-13
  1.04600290E+01   4.2170E-03   1.27673201E-13
  1.04600290E+01   4.4670E-03   1.51755127E-13
  1.04600290E+01   4.7320E-03   1.80399469E-13
  1.04600290E+01   5.0120E-03   2.14357596E-13
  1.04600290E+01   5.3090E-03   2.54769702E-13
  1.04600290E+01   5.6230E-03   3.02703289E-13
  1.04600290E+01   5.9570E-03   3.59913772E-13
  1.04600290E+01   6.3100E-03   4.27765813E-13
  1.04600290E+01   6.6830E-03   5.08199619E-13
  1.04600290E+01   7.0790E-03   6.04000557E-13
  1.04600290E+01   7.4990E-03   7.18014233E-13
  1.04600290E+01   7.9430E-03   8.53253045E-13
  1.04600290E+01   8.4140E-03   1.01422116E-12
  1.04600290E+01   8.9120E-03   1.20517885E-12
  1.04600290E+01   9.4410E-03   1.43278379E-12
  1.04600290E+01   1.0000E-02   1.70265732E-12
  1.04600290E+01   1.0590E-02   2.02216049E-12
  1.04600290E+01   1.1220E-02   2.40495375E-12
  1.04600290E+01   1.1890E-02   2.86202928E-12
  1.04600290E+01   1.2590E-02   3.39786399E-12
  1.04600290E+01   1.3330E-02   4.03291894E-12
  1.04600290E+01   1.4120E-02   4.79328601E-12
  1.04600290E+01   1.4960E-02   5.70064779E-12
  1.04600290E+01   1.5850E-02   6.77980770E-12
  1.04600290E+01   1.6790E-02   8.05901174E-12
  1.04600290E+01   1.7780E-02   9.57028946E-12
  1.04600290E+01   1.8840E-02   1.13860369E-11
  1.04600290E+01   1.9950E-02   1.35194388E-11
  1.04600290E+01   2.1140E-02   1.60858856E-11
  1.04600290E+01   2.2390E-02   1.91113937E-11
  1.04600290E+01   2.3710E-02   2.26947177E-11
  1.04600290E+01   2.5120E-02   2.69891412E-11
  1.04600290E+01   2.6610E-02   3.20822497E-11
  1.04600290E+01   2.8180E-02   3.81024747E-11
  1.04600290E+01   2.9850E-02   4.52859253E-11
  1.04600290E+01   3.1620E-02   5.38289433E-11
  1.04600290E+01   3.3500E-02   6.40124861E-11
  1.04600290E+01   3.5480E-02   7.60468309E-11
  1.04600290E+01   3.7580E-02   9.03650774E-11
  1.04600290E+01   3.9810E-02   1.07425365E-10
  1.04600290E+01   4.2170E-02   1.27685364E-10
  1.04600290E+01   4.4670E-02   1.51767290E-10
  1.04600290E+01   4.7320E-02   1.80411632E-10
  1.04600290E+01   5.0120E-02   2.14369758E-10
  1.04600290E+01   5.3090E-02   2.54781864E-10
  1.04600290E+01   5.6230E-02   3.02715452E-10
  1.04600290E+01   5.9570E-02   3.59925935E-10
  1.04600290E+01   6.3100E-02   4.27777976E-10
  1.04600290E+01   6.6830E-02   5.08211782E-10
  1.04600290E+01   7.0790E-02   6.04012720E-10
  1.04600290E+01   7.4990E-02   7.18026395E-10
  1.04600290E+01   7.9430E-02   8.53265208E-10
  1.04600290E+01   8.4140E-02   1.01423332E-09
  1.04600290E+01   8.9120E-02   1.20519102E-09
  1.04600290E+01   9.4410E-02   1.43279595E-09
  1.04600290E+01   1.0000E-01   1.70266949E-09
  1.04600290E+01   1.0590E-01   2.02217266E-09
  1.04600290E+01   1.1220E-01   2.40496591E-09
  1.04600290E+01   1.1890E-01   2.86204144E-09
  1.04600290E+01   1.2590E-01   3.39787615E-09
  1.04600290E+01   1.3330E-01   4.03293111E-09
  1.04600290E+01   1.4120E-01   4.79329817E-09
  1.04600290E+01   1.4960E-01   5.70065995E-09
  1.04600290E+01   1.5850E-01   6.77981986E-09
  1.04600290E+01   1.6790E-01   8.05902390E-09
  1.04600290E+01   1.7780E-01   9.57030162E-09
  1.04600290E+01   1.8840E-01   1.13860491E-08
  1.04600290E+01   1.9950E-01   1.35194510E-08
  1.04600290E+01   2.1130E-01   1.60630809E-08
  1.04600290E+01   2.2390E-01   1.91114059E-08
  1.04600290E+01   2.3710E-01   2.26947299E-08
  1.04600290E+01   2.5120E-01   2.69891534E-08
  1.04600290E+01   2.6610E-01   3.20822619E-08
  1.04600290E+01   2.8180E-01   3.81024869E-08
  1.04600290E+01   2.9850E-01   4.52859375E-08
  1.04600290E+01   3.1620E-01   5.38289555E-08
  1.04600290E+01   3.3500E-01   6.40124983E-08
  1.04600290E+01   3.5480E-01   7.60468430E-08
  1.04600290E+01   3.7580E-01   9.03650896E-08
  1.04600290E+01   3.9810E-01   1.07425378E-07
  1.04600290E+01   4.2170E-01   1.27685376E-07
  1.04600290E+01   4.4670E-01   1.51767302E-07
  1.04600290E+01   4.7320E-01   1.80411644E-07
  1.04600290E+01   5.0120E-01   2.14369771E-07
  1.04600290E+01   5.3090E-01   2.54781877E-07
  1.04600290E+01   5.6230E-01   3.02715464E-07
  1.04600290E+01   5.9570E-01   3.59925947E-07
  1.04600290E+01   6.3100E-01   4.27777988E-07
  1.04600290E+01   6.6830E-01   5.08211794E-07
  1.04600290E+01   7.0790E-01   6.04012732E-07
  1.04600290E+01   7.4990E-01   7.18026408E-07
  1.04600290E+01   7.9430E-01   8.53265220E-07
  1.04600290E+01   8.4140E-01   1.01423333E-06
  1.04600290E+01   8.9130E-01   1.20559677E-06
  1.04600290E+01   9.4410E-01   1.43279596E-06
  1.04600290E+01   1.0000E+00   1.70266950E-06
  1.04600290E+01   1.0590E+00   2.02217267E-06
  1.04600290E+01   1.1220E+00   2.40496592E-06
  1.04600290E+01   1.1890E+00   2.86204146E-06
  1.04600290E+01   1.2590E+00   3.39787616E-06
  1.04600290E+01   1.3340E+00   4.04201429E-06
  1.04600290E+01   1.4130E+00   4.80348946E-06
  1.04600290E+01   1.4960E+00   5.70065996E-06
  1.04600290E+01   1.5850E+00   6.77981988E-06
  1.04600290E+01   1.6790E+00   8.05902392E-06
  1.04600290E+01   1.7780E+00   9.57030164E-06
  1.04600290E+01   1.8840E+00   1.13860491E-05
  1.04600290E+01   1.9950E+00   1.35194510E-05
  1.04600290E+01   2.1140E+00   1.60858978E-05
  1.04600290E+01   2.2390E+00   1.91114059E-05
  1.04600290E+01   2.3710E+00   2.26947299E-05
  1.04600290E+01   2.5120E+00   2.69891534E-05
  1.04600290E+01   2.6610E+00   3.20822619E-05
  1.04600290E+01   2.8180E+00   3.81024869E-05
  1.04600290E+01   2.9850E+00   4.52859375E-05
  1.04600290E+01   3.1620E+00   5.38289555E-05
  1.04600290E+01   3.3500E+00   6.40124983E-05
  1.04600290E+01   3.5480E+00   7.60468430E-05
  1.04600290E+01   3.7580E+00   9.03650896E-05
  1.04600290E+01   3.9810E+00   1.07425378E-04
  1.04600290E+01   4.2170E+00   1.27685376E-04
  1.04600290E+01   4.4670E+00   1.51767302E-04
  1.04600290E+01   4.7320E+00   1.80411644E-04
  1.04600290E+01   5.0120E+00   2.14369771E-04
  1.08610276E+01   3.1620E-04   4.66333594E-17
  1.08610276E+01   3.3500E-04   5.80342578E-17
  1.08610276E+01   3.5480E-04   7.15072058E-17
  1.08610276E+01   3.7580E-04   8.75370767E-17
  1.08610276E+01   3.9810E-04   1.06636777E-16
  1.08610276E+01   4.2170E-04   1.29318685E-16
  1.08610276E+01   4.4670E-04   1.56279400E-16
  1.08610276E+01   4.7310E-04   1.88219905E-16
  1.08610276E+01   5.0120E-04   2.26365460E-16
  1.08610276E+01   5.3090E-04   2.71608488E-16
  1.08610276E+01   5.6230E-04   3.25272127E-16
  1.08610276E+01   5.9570E-04   3.89321636E-16
