# DH21 astrodust enthalpy table
# Stage 1 (silicate-only, literal DL01 prefactor, rho=3.5)
# NT = 201   NA = 169
# T[K]            a_eff[um]       U[erg]
  2.18541197E+03   1.4960E-03   9.43283452E-10
  2.18541197E+03   1.5850E-03   1.12215020E-09
  2.18541197E+03   1.6790E-03   1.33417352E-09
  2.18541197E+03   1.7780E-03   1.58466219E-09
  2.18541197E+03   1.8840E-03   1.88561559E-09
  2.18541197E+03   1.9950E-03   2.23921904E-09
  2.18541197E+03   2.1130E-03   2.66081625E-09
  2.18541197E+03   2.2390E-03   3.16606480E-09
  2.18541197E+03   2.3710E-03   3.75998744E-09
  2.18541197E+03   2.5120E-03   4.47177219E-09
  2.18541197E+03   2.6610E-03   5.31593602E-09
  2.18541197E+03   2.8180E-03   6.31376596E-09
  2.18541197E+03   2.9850E-03   7.50439622E-09
  2.18541197E+03   3.1620E-03   8.92036975E-09
  2.18541197E+03   3.3500E-03   1.06082542E-08
  2.18541197E+03   3.5480E-03   1.26029021E-08
  2.18541197E+03   3.7580E-03   1.49760983E-08
  2.18541197E+03   3.9810E-03   1.78037777E-08
  2.18541197E+03   4.2170E-03   2.11617972E-08
  2.18541197E+03   4.4670E-03   2.51532870E-08
  2.18541197E+03   4.7320E-03   2.99009804E-08
  2.18541197E+03   5.0120E-03   3.55294138E-08
  2.18541197E+03   5.3090E-03   4.22275703E-08
  2.18541197E+03   5.6230E-03   5.01723844E-08
  2.18541197E+03   5.9570E-03   5.96548097E-08
  2.18541197E+03   6.3100E-03   7.09010335E-08
  2.18541197E+03   6.6830E-03   8.42326382E-08
  2.18541197E+03   7.0790E-03   1.00111288E-07
  2.18541197E+03   7.4990E-03   1.19008631E-07
  2.18541197E+03   7.9430E-03   1.41423962E-07
  2.18541197E+03   8.4140E-03   1.68103829E-07
  2.18541197E+03   8.9120E-03   1.99754358E-07
  2.18541197E+03   9.4410E-03   2.37479031E-07
  2.18541197E+03   1.0000E-02   2.82209568E-07
  2.18541197E+03   1.0590E-02   3.35166032E-07
  2.18541197E+03   1.1220E-02   3.98612593E-07
  2.18541197E+03   1.1890E-02   4.74371165E-07
  2.18541197E+03   1.2590E-02   5.63183778E-07
  2.18541197E+03   1.3330E-02   6.68441779E-07
  2.18541197E+03   1.4120E-02   7.94469797E-07
  2.18541197E+03   1.4960E-02   9.44861644E-07
  2.18541197E+03   1.5850E-02   1.12372839E-06
  2.18541197E+03   1.6790E-02   1.33575171E-06
  2.18541197E+03   1.7780E-02   1.58624038E-06
  2.18541197E+03   1.8840E-02   1.88719378E-06
  2.18541197E+03   1.9950E-02   2.24079723E-06
  2.18541197E+03   2.1140E-02   2.66617626E-06
  2.18541197E+03   2.2390E-02   3.16764299E-06
  2.18541197E+03   2.3710E-02   3.76156564E-06
  2.18541197E+03   2.5120E-02   4.47335039E-06
  2.18541197E+03   2.6610E-02   5.31751421E-06
  2.18541197E+03   2.8180E-02   6.31534416E-06
  2.18541197E+03   2.9850E-02   7.50597442E-06
  2.18541197E+03   3.1620E-02   8.92194794E-06
  2.18541197E+03   3.3500E-02   1.06098323E-05
  2.18541197E+03   3.5480E-02   1.26044803E-05
  2.18541197E+03   3.7580E-02   1.49776765E-05
  2.18541197E+03   3.9810E-02   1.78053559E-05
  2.18541197E+03   4.2170E-02   2.11633754E-05
  2.18541197E+03   4.4670E-02   2.51548652E-05
  2.18541197E+03   4.7320E-02   2.99025586E-05
  2.18541197E+03   5.0120E-02   3.55309920E-05
  2.18541197E+03   5.3090E-02   4.22291485E-05
  2.18541197E+03   5.6230E-02   5.01739626E-05
  2.18541197E+03   5.9570E-02   5.96563879E-05
  2.18541197E+03   6.3100E-02   7.09026117E-05
  2.18541197E+03   6.6830E-02   8.42342164E-05
  2.18541197E+03   7.0790E-02   1.00112866E-04
  2.18541197E+03   7.4990E-02   1.19010210E-04
  2.18541197E+03   7.9430E-02   1.41425541E-04
  2.18541197E+03   8.4140E-02   1.68105408E-04
  2.18541197E+03   8.9120E-02   1.99755937E-04
  2.18541197E+03   9.4410E-02   2.37480609E-04
  2.18541197E+03   1.0000E-01   2.82211146E-04
  2.18541197E+03   1.0590E-01   3.35167610E-04
  2.18541197E+03   1.1220E-01   3.98614171E-04
  2.18541197E+03   1.1890E-01   4.74372743E-04
  2.18541197E+03   1.2590E-01   5.63185356E-04
  2.18541197E+03   1.3330E-01   6.68443358E-04
  2.18541197E+03   1.4120E-01   7.94471375E-04
  2.18541197E+03   1.4960E-01   9.44863222E-04
  2.18541197E+03   1.5850E-01   1.12372997E-03
  2.18541197E+03   1.6790E-01   1.33575329E-03
  2.18541197E+03   1.7780E-01   1.58624196E-03
  2.18541197E+03   1.8840E-01   1.88719536E-03
  2.18541197E+03   1.9950E-01   2.24079881E-03
  2.18541197E+03   2.1130E-01   2.66239602E-03
  2.18541197E+03   2.2390E-01   3.16764457E-03
  2.18541197E+03   2.3710E-01   3.76156722E-03
  2.18541197E+03   2.5120E-01   4.47335196E-03
  2.18541197E+03   2.6610E-01   5.31751579E-03
  2.18541197E+03   2.8180E-01   6.31534573E-03
  2.18541197E+03   2.9850E-01   7.50597599E-03
  2.18541197E+03   3.1620E-01   8.92194952E-03
  2.18541197E+03   3.3500E-01   1.06098339E-02
  2.18541197E+03   3.5480E-01   1.26044819E-02
  2.18541197E+03   3.7580E-01   1.49776781E-02
  2.18541197E+03   3.9810E-01   1.78053575E-02
  2.18541197E+03   4.2170E-01   2.11633770E-02
  2.18541197E+03   4.4670E-01   2.51548668E-02
  2.18541197E+03   4.7320E-01   2.99025602E-02
  2.18541197E+03   5.0120E-01   3.55309935E-02
  2.18541197E+03   5.3090E-01   4.22291501E-02
  2.18541197E+03   5.6230E-01   5.01739642E-02
  2.18541197E+03   5.9570E-01   5.96563894E-02
  2.18541197E+03   6.3100E-01   7.09026133E-02
  2.18541197E+03   6.6830E-01   8.42342180E-02
  2.18541197E+03   7.0790E-01   1.00112868E-01
  2.18541197E+03   7.4990E-01   1.19010211E-01
  2.18541197E+03   7.9430E-01   1.41425542E-01
  2.18541197E+03   8.4140E-01   1.68105409E-01
  2.18541197E+03   8.9130E-01   1.99823188E-01
  2.18541197E+03   9.4410E-01   2.37480611E-01
  2.18541197E+03   1.0000E+00   2.82211148E-01
  2.18541197E+03   1.0590E+00   3.35167612E-01
  2.18541197E+03   1.1220E+00   3.98614172E-01
  2.18541197E+03   1.1890E+00   4.74372745E-01
  2.18541197E+03   1.2590E+00   5.63185358E-01
  2.18541197E+03   1.3340E+00   6.69948862E-01
  2.18541197E+03   1.4130E+00   7.96160543E-01
  2.18541197E+03   1.4960E+00   9.44863223E-01
  2.18541197E+03   1.5850E+00   1.12372997E+00
  2.18541197E+03   1.6790E+00   1.33575329E+00
  2.18541197E+03   1.7780E+00   1.58624196E+00
  2.18541197E+03   1.8840E+00   1.88719536E+00
  2.18541197E+03   1.9950E+00   2.24079881E+00
  2.18541197E+03   2.1140E+00   2.66617784E+00
  2.18541197E+03   2.2390E+00   3.16764457E+00
  2.18541197E+03   2.3710E+00   3.76156722E+00
  2.18541197E+03   2.5120E+00   4.47335197E+00
  2.18541197E+03   2.6610E+00   5.31751579E+00
  2.18541197E+03   2.8180E+00   6.31534574E+00
  2.18541197E+03   2.9850E+00   7.50597600E+00
  2.18541197E+03   3.1620E+00   8.92194952E+00
  2.18541197E+03   3.3500E+00   1.06098339E+01
  2.18541197E+03   3.5480E+00   1.26044819E+01
  2.18541197E+03   3.7580E+00   1.49776781E+01
  2.18541197E+03   3.9810E+00   1.78053575E+01
  2.18541197E+03   4.2170E+00   2.11633770E+01
  2.18541197E+03   4.4670E+00   2.51548668E+01
  2.18541197E+03   4.7320E+00   2.99025602E+01
  2.18541197E+03   5.0120E+00   3.55309936E+01
  2.26919255E+03   3.1620E-04   7.66188494E-12
  2.26919255E+03   3.3500E-04   9.42326647E-12
  2.26919255E+03   3.5480E-04   1.15047693E-11
  2.26919255E+03   3.7580E-04   1.39813038E-11
  2.26919255E+03   3.9810E-04   1.69321114E-11
  2.26919255E+03   4.2170E-04   2.04363523E-11
  2.26919255E+03   4.4670E-04   2.46016473E-11
  2.26919255E+03   4.7310E-04   2.95362950E-11
  2.26919255E+03   5.0120E-04   3.54295915E-11
  2.26919255E+03   5.3090E-04   4.24194121E-11
  2.26919255E+03   5.6230E-04   5.07101747E-11
  2.26919255E+03   5.9570E-04   6.06055020E-11
  2.26919255E+03   6.3100E-04   7.23414308E-11
  2.26919255E+03   6.6830E-04   8.62535460E-11
  2.26919255E+03   7.0790E-04   1.02823615E-10
  2.26919255E+03   7.4990E-04   1.22543823E-10
  2.26919255E+03   7.9430E-04   1.45935206E-10
  2.26919255E+03   8.4140E-04   1.73776819E-10
  2.26919255E+03   8.9120E-04   2.06805536E-10
  2.26919255E+03   9.4410E-04   2.46172890E-10
  2.26919255E+03   1.0000E-03   2.92851170E-10
  2.26919255E+03   1.0590E-03   3.48113568E-10
  2.26919255E+03   1.1220E-03   4.14322841E-10
  2.26919255E+03   1.1880E-03   4.92132269E-10
  2.26919255E+03   1.2590E-03   5.86060104E-10
  2.26919255E+03   1.3340E-03   6.97472511E-10
  2.26919255E+03   1.4130E-03   8.29179945E-10
  2.26919255E+03   1.4960E-03   9.84357726E-10
  2.26919255E+03   1.5850E-03   1.17101304E-09
  2.26919255E+03   1.6790E-03   1.39226869E-09
  2.26919255E+03   1.7780E-03   1.65366462E-09
  2.26919255E+03   1.8840E-03   1.96772271E-09
  2.26919255E+03   1.9950E-03   2.33672345E-09
  2.26919255E+03   2.1130E-03   2.77667866E-09
  2.26919255E+03   2.2390E-03   3.30392772E-09
  2.26919255E+03   2.3710E-03   3.92371210E-09
  2.26919255E+03   2.5120E-03   4.66649075E-09
  2.26919255E+03   2.6610E-03   5.54741280E-09
  2.26919255E+03   2.8180E-03   6.58869218E-09
  2.26919255E+03   2.9850E-03   7.83116717E-09
  2.26919255E+03   3.1620E-03   9.30879775E-09
  2.26919255E+03   3.3500E-03   1.10701793E-08
  2.26919255E+03   3.5480E-03   1.31516821E-08
  2.26919255E+03   3.7580E-03   1.56282166E-08
  2.26919255E+03   3.9810E-03   1.85790243E-08
  2.26919255E+03   4.2170E-03   2.20832651E-08
  2.26919255E+03   4.4670E-03   2.62485602E-08
  2.26919255E+03   4.7320E-03   3.12029868E-08
  2.26919255E+03   5.0120E-03   3.70765043E-08
  2.26919255E+03   5.3090E-03   4.40663249E-08
  2.26919255E+03   5.6230E-03   5.23570875E-08
  2.26919255E+03   5.9570E-03   6.22524149E-08
  2.26919255E+03   6.3100E-03   7.39883436E-08
  2.26919255E+03   6.6830E-03   8.79004588E-08
  2.26919255E+03   7.0790E-03   1.04470527E-07
  2.26919255E+03   7.4990E-03   1.24190736E-07
  2.26919255E+03   7.9430E-03   1.47582118E-07
  2.26919255E+03   8.4140E-03   1.75423732E-07
  2.26919255E+03   8.9120E-03   2.08452449E-07
  2.26919255E+03   9.4410E-03   2.47819803E-07
  2.26919255E+03   1.0000E-02   2.94498083E-07
  2.26919255E+03   1.0590E-02   3.49760480E-07
  2.26919255E+03   1.1220E-02   4.15969754E-07
  2.26919255E+03   1.1890E-02   4.95027153E-07
  2.26919255E+03   1.2590E-02   5.87707016E-07
  2.26919255E+03   1.3330E-02   6.97548365E-07
  2.26919255E+03   1.4120E-02   8.29064139E-07
  2.26919255E+03   1.4960E-02   9.86004638E-07
  2.26919255E+03   1.5850E-02   1.17265995E-06
  2.26919255E+03   1.6790E-02   1.39391560E-06
  2.26919255E+03   1.7780E-02   1.65531153E-06
  2.26919255E+03   1.8840E-02   1.96936963E-06
  2.26919255E+03   1.9950E-02   2.33837036E-06
  2.26919255E+03   2.1140E-02   2.78227206E-06
  2.26919255E+03   2.2390E-02   3.30557464E-06
  2.26919255E+03   2.3710E-02   3.92535901E-06
  2.26919255E+03   2.5120E-02   4.66813767E-06
  2.26919255E+03   2.6610E-02   5.54905971E-06
  2.26919255E+03   2.8180E-02   6.59033910E-06
  2.26919255E+03   2.9850E-02   7.83281408E-06
  2.26919255E+03   3.1620E-02   9.31044467E-06
  2.26919255E+03   3.3500E-02   1.10718262E-05
  2.26919255E+03   3.5480E-02   1.31533290E-05
  2.26919255E+03   3.7580E-02   1.56298635E-05
  2.26919255E+03   3.9810E-02   1.85806712E-05
  2.26919255E+03   4.2170E-02   2.20849121E-05
  2.26919255E+03   4.4670E-02   2.62502071E-05
  2.26919255E+03   4.7320E-02   3.12046337E-05
  2.26919255E+03   5.0120E-02   3.70781512E-05
  2.26919255E+03   5.3090E-02   4.40679718E-05
  2.26919255E+03   5.6230E-02   5.23587344E-05
  2.26919255E+03   5.9570E-02   6.22540618E-05
  2.26919255E+03   6.3100E-02   7.39899905E-05
  2.26919255E+03   6.6830E-02   8.79021057E-05
  2.26919255E+03   7.0790E-02   1.04472174E-04
  2.26919255E+03   7.4990E-02   1.24192382E-04
  2.26919255E+03   7.9430E-02   1.47583765E-04
  2.26919255E+03   8.4140E-02   1.75425379E-04
  2.26919255E+03   8.9120E-02   2.08454096E-04
  2.26919255E+03   9.4410E-02   2.47821450E-04
  2.26919255E+03   1.0000E-01   2.94499730E-04
  2.26919255E+03   1.0590E-01   3.49762127E-04
  2.26919255E+03   1.1220E-01   4.15971401E-04
  2.26919255E+03   1.1890E-01   4.95028800E-04
  2.26919255E+03   1.2590E-01   5.87708663E-04
  2.26919255E+03   1.3330E-01   6.97550012E-04
  2.26919255E+03   1.4120E-01   8.29065786E-04
  2.26919255E+03   1.4960E-01   9.86006285E-04
  2.26919255E+03   1.5850E-01   1.17266160E-03
  2.26919255E+03   1.6790E-01   1.39391725E-03
  2.26919255E+03   1.7780E-01   1.65531318E-03
  2.26919255E+03   1.8840E-01   1.96937127E-03
  2.26919255E+03   1.9950E-01   2.33837201E-03
  2.26919255E+03   2.1130E-01   2.77832722E-03
  2.26919255E+03   2.2390E-01   3.30557628E-03
  2.26919255E+03   2.3710E-01   3.92536066E-03
  2.26919255E+03   2.5120E-01   4.66813931E-03
  2.26919255E+03   2.6610E-01   5.54906136E-03
  2.26919255E+03   2.8180E-01   6.59034074E-03
  2.26919255E+03   2.9850E-01   7.83281573E-03
  2.26919255E+03   3.1620E-01   9.31044631E-03
  2.26919255E+03   3.3500E-01   1.10718278E-02
  2.26919255E+03   3.5480E-01   1.31533306E-02
  2.26919255E+03   3.7580E-01   1.56298651E-02
  2.26919255E+03   3.9810E-01   1.85806728E-02
  2.26919255E+03   4.2170E-01   2.20849137E-02
  2.26919255E+03   4.4670E-01   2.62502087E-02
  2.26919255E+03   4.7320E-01   3.12046353E-02
  2.26919255E+03   5.0120E-01   3.70781529E-02
  2.26919255E+03   5.3090E-01   4.40679735E-02
  2.26919255E+03   5.6230E-01   5.23587360E-02
  2.26919255E+03   5.9570E-01   6.22540634E-02
  2.26919255E+03   6.3100E-01   7.39899921E-02
  2.26919255E+03   6.6830E-01   8.79021073E-02
  2.26919255E+03   7.0790E-01   1.04472176E-01
  2.26919255E+03   7.4990E-01   1.24192384E-01
  2.26919255E+03   7.9430E-01   1.47583767E-01
  2.26919255E+03   8.4140E-01   1.75425380E-01
  2.26919255E+03   8.9130E-01   2.08524277E-01
  2.26919255E+03   9.4410E-01   2.47821452E-01
  2.26919255E+03   1.0000E+00   2.94499732E-01
  2.26919255E+03   1.0590E+00   3.49762129E-01
  2.26919255E+03   1.1220E+00   4.15971402E-01
  2.26919255E+03   1.1890E+00   4.95028801E-01
  2.26919255E+03   1.2590E+00   5.87708665E-01
  2.26919255E+03   1.3340E+00   6.99121072E-01
  2.26919255E+03   1.4130E+00   8.30828506E-01
  2.26919255E+03   1.4960E+00   9.86006287E-01
  2.26919255E+03   1.5850E+00   1.17266160E+00
  2.26919255E+03   1.6790E+00   1.39391725E+00
  2.26919255E+03   1.7780E+00   1.65531318E+00
  2.26919255E+03   1.8840E+00   1.96937127E+00
  2.26919255E+03   1.9950E+00   2.33837201E+00
  2.26919255E+03   2.1140E+00   2.78227371E+00
  2.26919255E+03   2.2390E+00   3.30557629E+00
  2.26919255E+03   2.3710E+00   3.92536066E+00
  2.26919255E+03   2.5120E+00   4.66813932E+00
  2.26919255E+03   2.6610E+00   5.54906136E+00
  2.26919255E+03   2.8180E+00   6.59034075E+00
  2.26919255E+03   2.9850E+00   7.83281573E+00
  2.26919255E+03   3.1620E+00   9.31044632E+00
  2.26919255E+03   3.3500E+00   1.10718279E+01
  2.26919255E+03   3.5480E+00   1.31533306E+01
  2.26919255E+03   3.7580E+00   1.56298651E+01
  2.26919255E+03   3.9810E+00   1.85806728E+01
  2.26919255E+03   4.2170E+00   2.20849137E+01
  2.26919255E+03   4.4670E+00   2.62502087E+01
  2.26919255E+03   4.7320E+00   3.12046353E+01
  2.26919255E+03   5.0120E+00   3.70781529E+01
  2.35618496E+03   3.1620E-04   7.99406046E-12
  2.35618496E+03   3.3500E-04   9.83180543E-12
  2.35618496E+03   3.5480E-04   1.20035503E-11
  2.35618496E+03   3.7580E-04   1.45874532E-11
  2.35618496E+03   3.9810E-04   1.76661910E-11
  2.35618496E+03   4.2170E-04   2.13223557E-11
  2.35618496E+03   4.4670E-04   2.56682341E-11
  2.35618496E+03   4.7310E-04   3.08168198E-11
  2.35618496E+03   5.0120E-04   3.69656160E-11
  2.35618496E+03   5.3090E-04   4.42584753E-11
  2.35618496E+03   5.6230E-04   5.29086779E-11
  2.35618496E+03   5.9570E-04   6.32330101E-11
  2.35618496E+03   6.3100E-04   7.54777416E-11
  2.35618496E+03   6.6830E-04   8.99930066E-11
  2.35618496E+03   7.0790E-04   1.07281459E-10
  2.35618496E+03   7.4990E-04   1.27856622E-10
  2.35618496E+03   7.9430E-04   1.52262122E-10
  2.35618496E+03   8.4140E-04   1.81310788E-10
  2.35618496E+03   8.9120E-04   2.15771442E-10
  2.35618496E+03   9.4410E-04   2.56845539E-10
  2.35618496E+03   1.0000E-03   3.05547523E-10
  2.35618496E+03   1.0590E-03   3.63205782E-10
  2.35618496E+03   1.1220E-03   4.32285510E-10
  2.35618496E+03   1.1880E-03   5.13468310E-10
  2.35618496E+03   1.2590E-03   6.11468319E-10
  2.35618496E+03   1.3340E-03   7.27710931E-10
  2.35618496E+03   1.4130E-03   8.65128447E-10
  2.35618496E+03   1.4960E-03   1.02703385E-09
  2.35618496E+03   1.5850E-03   1.22178147E-09
  2.35618496E+03   1.6790E-03   1.45262950E-09
  2.35618496E+03   1.7780E-03   1.72535806E-09
  2.35618496E+03   1.8840E-03   2.05303192E-09
  2.35618496E+03   1.9950E-03   2.43803042E-09
  2.35618496E+03   2.1130E-03   2.89705958E-09
  2.35618496E+03   2.2390E-03   3.44716714E-09
  2.35618496E+03   2.3710E-03   4.09382182E-09
  2.35618496E+03   2.5120E-03   4.86880311E-09
  2.35618496E+03   2.6610E-03   5.78791690E-09
  2.35618496E+03   2.8180E-03   6.87434021E-09
  2.35618496E+03   2.9850E-03   8.17068181E-09
  2.35618496E+03   3.1620E-03   9.71237400E-09
  2.35618496E+03   3.3500E-03   1.15501190E-08
  2.35618496E+03   3.5480E-03   1.37218638E-08
  2.35618496E+03   3.7580E-03   1.63057667E-08
  2.35618496E+03   3.9810E-03   1.93845045E-08
  2.35618496E+03   4.2170E-03   2.30406693E-08
  2.35618496E+03   4.4670E-03   2.73865477E-08
  2.35618496E+03   4.7320E-03   3.25557699E-08
  2.35618496E+03   5.0120E-03   3.86839295E-08
  2.35618496E+03   5.3090E-03   4.59767888E-08
  2.35618496E+03   5.6230E-03   5.46269915E-08
  2.35618496E+03   5.9570E-03   6.49513237E-08
  2.35618496E+03   6.3100E-03   7.71960551E-08
  2.35618496E+03   6.6830E-03   9.17113201E-08
  2.35618496E+03   7.0790E-03   1.08999772E-07
  2.35618496E+03   7.4990E-03   1.29574936E-07
  2.35618496E+03   7.9430E-03   1.53980435E-07
  2.35618496E+03   8.4140E-03   1.83029102E-07
  2.35618496E+03   8.9120E-03   2.17489756E-07
  2.35618496E+03   9.4410E-03   2.58563853E-07
  2.35618496E+03   1.0000E-02   3.07265836E-07
  2.35618496E+03   1.0590E-02   3.64924095E-07
  2.35618496E+03   1.1220E-02   4.34003824E-07
  2.35618496E+03   1.1890E-02   5.16488700E-07
  2.35618496E+03   1.2590E-02   6.13186632E-07
  2.35618496E+03   1.3330E-02   7.27790074E-07
  2.35618496E+03   1.4120E-02   8.65007620E-07
  2.35618496E+03   1.4960E-02   1.02875216E-06
  2.35618496E+03   1.5850E-02   1.22349978E-06
  2.35618496E+03   1.6790E-02   1.45434781E-06
  2.35618496E+03   1.7780E-02   1.72707638E-06
  2.35618496E+03   1.8840E-02   2.05475023E-06
  2.35618496E+03   1.9950E-02   2.43974873E-06
  2.35618496E+03   2.1140E-02   2.90289547E-06
  2.35618496E+03   2.2390E-02   3.44888545E-06
  2.35618496E+03   2.3710E-02   4.09554013E-06
  2.35618496E+03   2.5120E-02   4.87052143E-06
  2.35618496E+03   2.6610E-02   5.78963521E-06
  2.35618496E+03   2.8180E-02   6.87605852E-06
  2.35618496E+03   2.9850E-02   8.17240012E-06
  2.35618496E+03   3.1620E-02   9.71409232E-06
  2.35618496E+03   3.3500E-02   1.15518373E-05
  2.35618496E+03   3.5480E-02   1.37235821E-05
  2.35618496E+03   3.7580E-02   1.63074850E-05
  2.35618496E+03   3.9810E-02   1.93862228E-05
  2.35618496E+03   4.2170E-02   2.30423876E-05
  2.35618496E+03   4.4670E-02   2.73882660E-05
  2.35618496E+03   4.7320E-02   3.25574882E-05
  2.35618496E+03   5.0120E-02   3.86856479E-05
  2.35618496E+03   5.3090E-02   4.59785072E-05
  2.35618496E+03   5.6230E-02   5.46287098E-05
  2.35618496E+03   5.9570E-02   6.49530420E-05
  2.35618496E+03   6.3100E-02   7.71977735E-05
  2.35618496E+03   6.6830E-02   9.17130384E-05
  2.35618496E+03   7.0790E-02   1.09001491E-04
  2.35618496E+03   7.4990E-02   1.29576654E-04
  2.35618496E+03   7.9430E-02   1.53982154E-04
  2.35618496E+03   8.4140E-02   1.83030820E-04
  2.35618496E+03   8.9120E-02   2.17491474E-04
  2.35618496E+03   9.4410E-02   2.58565571E-04
  2.35618496E+03   1.0000E-01   3.07267555E-04
  2.35618496E+03   1.0590E-01   3.64925813E-04
  2.35618496E+03   1.1220E-01   4.34005542E-04
  2.35618496E+03   1.1890E-01   5.16490418E-04
  2.35618496E+03   1.2590E-01   6.13188351E-04
  2.35618496E+03   1.3330E-01   7.27791793E-04
  2.35618496E+03   1.4120E-01   8.65009338E-04
  2.35618496E+03   1.4960E-01   1.02875388E-03
  2.35618496E+03   1.5850E-01   1.22350150E-03
  2.35618496E+03   1.6790E-01   1.45434953E-03
  2.35618496E+03   1.7780E-01   1.72707810E-03
  2.35618496E+03   1.8840E-01   2.05475195E-03
  2.35618496E+03   1.9950E-01   2.43975045E-03
  2.35618496E+03   2.1130E-01   2.89877961E-03
  2.35618496E+03   2.2390E-01   3.44888717E-03
  2.35618496E+03   2.3710E-01   4.09554185E-03
  2.35618496E+03   2.5120E-01   4.87052315E-03
  2.35618496E+03   2.6610E-01   5.78963693E-03
  2.35618496E+03   2.8180E-01   6.87606024E-03
  2.35618496E+03   2.9850E-01   8.17240184E-03
  2.35618496E+03   3.1620E-01   9.71409404E-03
  2.35618496E+03   3.3500E-01   1.15518390E-02
  2.35618496E+03   3.5480E-01   1.37235838E-02
  2.35618496E+03   3.7580E-01   1.63074867E-02
  2.35618496E+03   3.9810E-01   1.93862246E-02
  2.35618496E+03   4.2170E-01   2.30423893E-02
  2.35618496E+03   4.4670E-01   2.73882677E-02
  2.35618496E+03   4.7320E-01   3.25574899E-02
  2.35618496E+03   5.0120E-01   3.86856496E-02
  2.35618496E+03   5.3090E-01   4.59785089E-02
  2.35618496E+03   5.6230E-01   5.46287115E-02
  2.35618496E+03   5.9570E-01   6.49530437E-02
